GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
8650,9974.85,25092.14,35856.89,-26825.29,-238740.72,12084.42,138730.66,-32773.62,1049.45,-43827.05,-31724.17,-75551.22
8660,9929.85,24798.95,35777.63,-26878.58,-239026.18,12135.53,138635.81,-32492.41,1040.37,-44626.99,-31452.04,-76079.03
8670,9873.5,24595.49,35973.93,-26815.98,-238852.66,12129.18,138720.96,-32773.4,1045.14,-44375.58,-31728.25,-76103.83
8680,9902.71,24978.98,35965.66,-26813.09,-238380.02,12085.45,138455.89,-32890.45,1042.99,-43804.41,-31847.46,-75651.88
8690,9829.48,24835.86,35793.31,-26900.29,-238651.96,12126.26,138623.97,-32738.56,1041.33,-44343.37,-31697.22,-76040.59
8700,9865.52,24793.09,35851.95,-26846.39,-238669.13,12125.89,138624.77,-32723.65,1043.76,-44254.3,-31679.89,-75934.19
8710,9864.86,24764.87,35773.81,-26802.95,-238589.12,12173.95,138452.43,-32635.53,1045.3,-44362.15,-31590.23,-75952.38
8720,9854.85,24790.77,35802.09,-26839.05,-238960.07,12143.62,138614.23,-32495.7,1043.1,-44593.55,-31452.6,-76046.16
8730,9827.86,25028.74,35859.34,-26886.91,-238969.89,12101.4,138629.66,-32503.88,1032.77,-44409.81,-31471.12,-75880.92
8740,9814.64,24883.0,35848.3,-26830.25,-239055.82,12136.69,138640.82,-32578.3,1041.01,-44562.62,-31537.29,-76099.91
8750,9806.34,24959.8,35921.49,-26876.05,-238931.45,12115.87,138594.16,-32473.54,1037.24,-44409.84,-31436.3,-75846.14
8760,9799.01,24904.7,35772.36,-26771.73,-238905.6,12197.18,138470.45,-32498.86,1044.6,-44533.63,-31454.26,-75987.89
8770,9922.51,24774.69,35748.54,-26940.81,-238989.17,12055.11,138616.94,-32537.74,1034.21,-44812.2,-31503.53,-76315.73
8780,9984.88,24710.06,35712.37,-26846.05,-238652.97,12095.74,138327.07,-32448.7,1039.57,-44668.9,-31409.13,-76078.03
8790,9873.86,25064.13,35809.33,-26827.89,-238958.37,12123.21,138581.9,-32563.42,1046.11,-44333.83,-31517.31,-75851.15
8800,9982.18,24858.59,35939.76,-26759.14,-238822.49,12227.67,138476.44,-32603.22,1034.87,-44097.0,-31568.34,-75665.34
8810,9808.79,24888.13,35986.56,-26814.44,-238452.42,12109.19,138477.6,-32834.7,1040.68,-43996.59,-31794.01,-75790.61
8820,9836.56,24874.97,35829.3,-26885.19,-238632.78,12157.88,138545.43,-32835.98,1031.91,-44273.84,-31804.07,-76077.91
8830,10209.31,24953.19,35780.85,-26755.56,-238579.06,12212.26,138537.41,-32899.28,1043.62,-43641.6,-31855.66,-75497.26
8840,10109.46,24744.59,35827.64,-26923.21,-238593.92,12103.59,138454.19,-32672.12,1039.71,-44277.67,-31632.41,-75910.07
8850,9976.5,24657.38,35846.64,-26864.45,-238824.83,12135.64,138574.17,-32564.95,1038.22,-44498.96,-31526.73,-76025.69
8860,9911.88,24925.71,35891.43,-26718.21,-239180.97,12070.89,138604.22,-32514.86,1047.16,-44495.04,-31467.7,-75962.74
8870,10032.04,24663.08,35875.79,-26784.53,-239011.07,12042.35,138615.21,-32512.26,1044.76,-44567.14,-31467.51,-76034.64
8880,9906.25,24655.94,35827.66,-26807.7,-239176.16,12230.33,138697.08,-32416.6,1043.75,-44666.59,-31372.85,-76039.44
8890,9837.01,24785.35,35917.78,-26884.55,-238867.72,12170.67,138734.97,-32546.37,1040.93,-44306.49,-31505.44,-75811.92
8900,9818.89,24706.25,35900.26,-26963.81,-238983.08,12177.11,138735.47,-32509.74,1045.55,-44608.91,-31464.19,-76073.1
8910,9820.16,24759.5,35808.93,-26786.59,-239073.7,12118.14,138784.74,-32446.91,1040.77,-44568.83,-31406.14,-75974.97
8920,9975.28,24933.49,35813.65,-26810.05,-239066.21,12176.67,138572.34,-32347.05,1035.37,-44404.83,-31311.67,-75716.5
8930,9898.93,24756.3,35787.57,-26850.04,-239033.4,12163.27,138718.19,-32461.99,1037.86,-44559.18,-31424.12,-75983.3
8940,9882.1,24849.02,35793.93,-26754.37,-239193.84,12094.66,138753.17,-32408.49,1034.17,-44575.34,-31374.33,-75949.66
8950,10025.61,25034.31,35857.2,-26774.95,-239130.26,12066.76,138583.01,-32448.97,1038.35,-44338.31,-31410.62,-75748.94
8960,9747.95,24977.51,35777.59,-26781.59,-238971.77,12211.12,138564.32,-32475.99,1032.71,-44474.87,-31443.28,-75918.15
8970,9903.44,24962.24,35753.49,-26787.56,-238808.53,12191.4,138462.46,-32594.82,1034.96,-44323.06,-31559.86,-75882.92
8980,9763.1,24926.98,35882.71,-26891.86,-238910.68,12122.35,138646.62,-32638.45,1036.53,-44460.79,-31601.92,-76062.71
8990,9914.26,24976.78,35784.72,-26812.43,-238738.05,12061.34,138642.77,-32698.51,1034.78,-44170.6,-31663.73,-75834.34
9000,9984.47,24824.77,35953.54,-26799.44,-238578.32,12141.73,138540.35,-32935.77,1047.76,-43932.89,-31888.01,-75820.91
9010,9979.03,24986.84,35830.61,-26822.22,-238796.28,12150.99,138631.77,-32729.82,1036.44,-44039.27,-31693.38,-75732.65
9020,9900.59,25097.84,35808.87,-26854.5,-238662.74,12085.51,138683.54,-32811.36,1033.23,-43940.9,-31778.13,-75719.03
9030,10007.58,24814.87,35851.57,-26891.65,-238822.66,12066.54,138526.37,-32632.97,1034.55,-44447.37,-31598.42,-76045.79
9040,9933.15,24735.52,35831.36,-26820.74,-238504.06,12096.69,138553.29,-32786.85,1040.12,-44174.78,-31746.73,-75921.51
9050,9881.9,24683.52,35852.06,-26809.97,-238755.79,12096.12,138463.4,-32580.23,1032.09,-44588.76,-31548.14,-76136.9
9060,9904.6,24850.4,35905.42,-26842.75,-238921.3,12204.1,138570.72,-32449.43,1032.5,-44328.8,-31416.93,-75745.72
9070,9942.82,24758.1,35738.24,-26827.99,-239079.91,12127.21,138732.92,-32500.46,1031.1,-44608.61,-31469.37,-76077.98
9080,9924.49,24811.92,35796.92,-26808.19,-239136.32,12120.29,138611.22,-32410.51,1039.39,-44679.67,-31371.12,-76050.79
9090,9940.19,24834.94,35789.87,-26820.47,-239047.64,12109.36,138598.04,-32496.69,1041.98,-44595.71,-31454.71,-76050.42
9100,9809.29,24757.36,35834.59,-26914.83,-238859.35,12131.01,138699.33,-32635.37,1033.41,-44542.6,-31601.95,-76144.56
9110,9860.26,24924.25,35817.6,-26780.89,-239256.09,12105.63,138762.12,-32395.46,1035.93,-44567.11,-31359.53,-75926.64
9120,9758.97,24779.87,35866.26,-26785.65,-239102.64,12129.7,138711.97,-32510.96,1033.35,-44641.52,-31477.62,-76119.13
9130,9891.1,24723.46,35913.22,-27015.7,-238849.8,12136.0,138850.55,-32526.56,1027.69,-44351.18,-31498.87,-75850.05
9140,9936.46,24874.29,35915.27,-26897.41,-238992.69,12113.4,138635.1,-32485.92,1027.76,-44415.58,-31458.16,-75873.74
9150,9872.55,24984.1,35768.8,-26934.06,-238935.5,12110.6,138580.12,-32447.81,1031.39,-44553.39,-31416.42,-75969.81
9160,9929.82,24608.82,35981.46,-26852.06,-239194.22,12180.74,138755.1,-32377.84,1036.83,-44590.34,-31341.01,-75931.34
9170,9891.78,24835.87,35834.23,-26943.38,-239018.12,12135.73,138572.4,-32348.42,1030.36,-44691.49,-31318.07,-76009.56
9180,10109.58,24851.04,35865.42,-26833.48,-239107.03,12165.79,138519.76,-32362.8,1035.81,-44428.91,-31326.98,-75755.9
9190,9915.52,25073.45,35930.31,-26774.65,-239453.05,12212.04,138862.48,-32335.1,1031.86,-44233.9,-31303.23,-75537.13
9200,9922.07,25108.3,35877.88,-26853.08,-239388.1,12212.34,138837.41,-32300.05,1033.41,-44283.18,-31266.64,-75549.82
9210,9781.76,24625.46,35937.88,-26842.46,-239016.01,12128.17,138763.43,-32550.11,1034.55,-44621.77,-31515.55,-76137.33
9220,9862.4,24784.21,35832.92,-26822.74,-239262.31,12182.54,138649.76,-32371.54,1047.28,-44773.21,-31324.25,-76097.46
9230,9987.38,24924.82,35907.88,-26829.57,-238883.72,12025.54,138487.52,-32493.22,1045.05,-44380.15,-31448.18,-75828.33
9240,9929.87,24945.4,35842.62,-26905.33,-239029.78,12023.01,138588.92,-32364.48,1035.98,-44605.28,-31328.5,-75933.78
9250,9911.5,24928.55,35669.75,-26898.09,-239296.61,12072.3,138696.64,-32231.67,1028.57,-44915.95,-31203.1,-76119.05
9260,9830.31,24763.27,35792.9,-26827.47,-239264.61,12197.89,138682.41,-32215.22,1036.07,-44825.3,-31179.15,-76004.45
9270,9867.54,24917.18,35810.51,-26841.16,-239542.37,12134.52,138601.55,-32046.96,1028.48,-45052.24,-31018.48,-76070.72
9280,9812.02,24994.03,35854.98,-26947.69,-239183.55,12167.41,138363.53,-32107.3,1027.4,-44939.27,-31079.91,-76019.18
9290,9982.08,24831.44,35831.72,-26875.65,-239435.34,12208.08,138733.61,-32105.25,1028.74,-44724.07,-31076.51,-75800.57
9300,9959.24,24874.89,35794.51,-26917.89,-239480.8,12175.55,138522.53,-31937.19,1018.43,-45071.96,-30918.76,-75990.72
9310,9849.5,25030.45,35825.23,-27069.57,-239169.74,12193.67,138731.6,-32330.76,1022.2,-44608.85,-31308.56,-75917.41
9320,9821.49,24728.32,35771.04,-26792.17,-239541.4,12213.76,138687.8,-32129.54,1028.91,-45111.15,-31100.63,-76211.78
9330,10036.38,24925.67,35801.68,-26828.15,-239324.25,12034.45,138437.68,-32047.63,1026.09,-44916.54,-31021.54,-75938.09
9340,9881.87,25011.95,35839.88,-26815.71,-239439.78,12112.52,138516.72,-32036.88,1027.29,-44892.58,-31009.6,-75902.17
9350,9950.56,24801.55,35957.8,-26801.72,-239407.92,12159.83,138745.6,-32140.43,1032.01,-44594.3,-31108.42,-75702.72
9360,9996.18,24921.57,35941.74,-26842.49,-239369.22,12118.07,138555.32,-32206.81,1043.81,-44678.85,-31163.0,-75841.85
9370,9892.18,24768.06,35846.82,-26857.23,-239675.25,12107.25,138966.46,-32153.44,1036.85,-44951.72,-31116.59,-76068.31
9380,9862.93,24998.92,35993.05,-26735.65,-239706.08,12158.6,138746.42,-32046.07,1041.49,-44681.8,-31004.57,-75686.38
9390,9888.03,24952.69,35808.67,-26683.72,-239419.33,12190.99,138608.96,-32128.07,1040.64,-44653.72,-31087.43,-75741.14
9400,9786.76,24694.94,35732.46,-26810.7,-239259.57,12179.96,138784.94,-32284.11,1038.46,-44891.2,-31245.66,-76136.86
9410,9776.86,24963.08,35892.39,-26775.96,-238930.9,12108.67,138329.31,-32374.32,1042.84,-44636.56,-31331.48,-75968.04
9420,9844.5,24954.64,35838.38,-26814.27,-239242.38,12131.4,138748.59,-32362.91,1042.05,-44539.13,-31320.86,-75859.99
9430,9842.12,24916.9,35861.86,-26800.86,-239519.03,12191.77,138674.77,-32199.13,1035.47,-44832.48,-31163.66,-75996.14
9440,10010.78,24856.78,35858.95,-26802.58,-239451.63,12114.34,138748.19,-32196.28,1032.4,-44665.17,-31163.89,-75829.06
9450,9999.25,24570.08,35941.92,-26765.44,-239420.27,12181.28,138694.62,-32114.1,1037.09,-44798.56,-31077.02,-75875.58
9460,9908.67,24670.91,35794.51,-26886.17,-239639.61,12150.15,138791.87,-31997.66,1037.87,-45209.68,-30959.79,-76169.47
9470,9925.17,24830.69,35833.16,-26818.37,-239593.16,12239.8,138584.38,-32017.28,1034.14,-44998.33,-30983.14,-75981.47
9480,9933.38,24876.49,35825.94,-26900.02,-239414.22,12086.11,138707.73,-32129.11,1036.56,-44884.58,-31092.56,-75977.14
9490,9875.13,24831.62,35816.24,-26883.69,-239513.91,12178.92,138913.21,-32185.07,1035.67,-44782.48,-31149.41,-75931.88
9500,9731.01,24816.88,35870.96,-26874.1,-239378.39,12199.56,138784.67,-32274.02,1041.05,-44849.4,-31232.98,-76082.38
9510,9952.56,25226.63,35843.55,-26810.09,-239412.05,12157.05,138708.82,-32324.66,1041.86,-44333.54,-31282.79,-75616.34
9520,9905.4,24924.6,35828.81,-26786.39,-239624.48,12149.56,138620.1,-31995.15,1041.62,-44982.39,-30953.53,-75935.92
9530,9826.92,24795.31,35910.94,-26889.99,-239285.13,12154.92,138723.5,-32312.42,1041.53,-44763.53,-31270.89,-76034.43
9540,9898.14,24752.93,35855.71,-26997.28,-239252.38,12079.46,138495.33,-32192.94,1032.91,-45168.09,-31160.03,-76328.12
9550,9927.81,24862.23,35930.8,-26933.24,-239100.23,12107.82,138310.1,-32272.97,1038.94,-44894.72,-31234.03,-76128.75
9560,10078.46,24715.14,35773.73,-27041.32,-239458.8,12248.62,138803.37,-32127.88,1025.97,-44880.81,-31101.91,-75982.71
9570,9798.9,24693.64,35947.29,-26887.02,-239155.86,12239.53,138628.91,-32296.61,1030.33,-44734.61,-31266.29,-76000.9
9580,9800.85,24836.31,35817.11,-26973.98,-239442.36,12104.05,138726.19,-32057.69,1035.48,-45131.82,-31022.21,-76154.04
9590,9783.44,24900.94,35918.93,-26946.73,-239419.91,12200.43,138670.69,-32172.89,1038.05,-44892.22,-31134.84,-76027.05
9600,9965.51,24974.86,35990.39,-26867.49,-239619.21,12205.37,138596.99,-31974.39,1032.92,-44753.58,-30941.47,-75695.05
9610,10064.68,24893.61,35781.36,-26892.04,-239175.48,12112.75,138414.94,-32078.42,1034.47,-44800.17,-31043.95,-75844.12
9620,9787.52,24917.06,35837.97,-26912.2,-238973.67,12177.1,138398.16,-32268.87,1038.65,-44768.07,-31230.22,-75998.29
9630,9910.44,24983.17,35782.34,-26875.34,-238920.64,12113.09,138499.42,-32414.28,1037.56,-44507.53,-31376.72,-75884.25
9640,9960.28,24917.05,35887.56,-26854.35,-239368.41,12094.42,138578.09,-32143.94,1037.96,-44785.37,-31105.98,-75891.35
9650,9869.48,24721.11,35746.61,-26810.99,-239066.11,12214.08,138500.85,-32295.09,1035.78,-44824.97,-31259.31,-76084.27
9660,9903.22,24893.85,35873.13,-26790.9,-239160.91,12093.1,138596.8,-32431.41,1040.39,-44591.71,-31391.02,-75982.73
9670,9938.91,24708.71,35825.32,-26903.43,-239094.04,12193.58,138593.31,-32373.32,1037.14,-44737.65,-31336.19,-76073.83
9680,9902.01,24767.17,35819.64,-26891.74,-238778.04,12179.51,138440.7,-32431.64,1039.04,-44560.74,-31392.6,-75953.34
9690,9847.66,24754.75,36030.62,-26788.71,-238642.9,12110.68,138420.16,-32657.7,1034.14,-44267.74,-31623.56,-75891.3
9700,9863.74,24836.0,35744.79,-26763.64,-239262.54,12148.28,138542.6,-32258.54,1042.54,-44890.77,-31216.0,-76106.77
9710,9901.97,24802.38,35756.62,-26731.91,-239679.63,12141.21,138805.34,-32066.29,1040.99,-45004.03,-31025.3,-76029.33
9720,10023.39,24732.89,35801.16,-26821.73,-239304.97,12134.8,138412.15,-32142.15,1041.18,-45022.32,-31100.97,-76123.29
9730,9897.93,24825.27,35906.57,-26883.64,-239483.46,12180.69,138637.79,-32044.09,1031.98,-44918.85,-31012.12,-75930.97
9740,9928.14,24787.32,35795.52,-26777.28,-239147.91,12175.44,138565.81,-32225.79,1042.57,-44672.95,-31183.23,-75856.17
9750,9770.25,24708.49,35818.08,-26876.8,-238942.79,12186.43,138740.88,-32466.63,1040.8,-44595.47,-31425.83,-76021.3
9760,9843.47,24822.45,35868.05,-26815.59,-239048.27,12196.7,138542.96,-32405.99,1042.53,-44590.23,-31363.47,-75953.7
9770,9965.02,24864.43,35792.52,-26920.85,-239100.12,12197.92,138603.52,-32292.68,1034.49,-44597.56,-31258.19,-75855.75
9780,9903.7,25006.28,35864.54,-26916.32,-239427.53,12148.05,138699.3,-32141.59,1036.75,-44721.98,-31104.83,-75826.81
9790,10081.36,24833.67,35864.83,-26789.16,-239316.09,12144.04,138476.4,-32122.38,1037.48,-44704.96,-31084.89,-75789.85
9800,9912.75,24730.42,35819.18,-26842.56,-239209.51,12207.05,138643.53,-32252.39,1037.84,-44739.13,-31214.55,-75953.68
9810,9819.25,24944.94,35711.74,-26837.0,-239065.92,12163.27,138428.69,-32314.04,1045.56,-44835.03,-31268.48,-76103.5
9820,9988.72,24788.14,35797.37,-26710.75,-239237.3,12094.7,138469.82,-32299.08,1053.11,-44809.31,-31245.97,-76055.27
9830,9800.23,24866.53,35851.57,-26813.42,-239355.47,12155.42,138528.14,-32224.1,1039.17,-44966.99,-31184.93,-76151.92
9840,10029.68,24908.79,35880.35,-26753.93,-238795.01,12112.07,138483.36,-32633.71,1047.14,-44134.69,-31586.57,-75721.26
9850,9865.98,24806.83,35874.22,-26764.68,-239134.82,12204.62,138690.05,-32408.73,1047.62,-44457.79,-31361.12,-75818.91
9860,9919.67,24776.15,35848.21,-26831.13,-238802.27,12093.92,138446.59,-32630.74,1048.89,-44548.86,-31581.86,-76130.72
9870,9843.46,24799.84,35840.31,-26823.92,-238698.94,12210.31,138618.0,-32636.58,1045.42,-44210.95,-31591.16,-75802.11
9880,9894.87,24884.16,35802.33,-26705.03,-238762.77,12144.5,138499.79,-32617.17,1055.51,-44242.16,-31561.65,-75803.81
9890,9984.06,24850.37,35788.14,-26908.13,-238503.16,12209.64,138458.66,-32865.18,1046.89,-44120.42,-31818.29,-75938.71
9900,9791.4,24753.15,35815.58,-26869.32,-238678.13,12075.68,138432.1,-32563.46,1032.6,-44679.54,-31530.86,-76210.4
9910,9879.02,25055.21,35851.46,-26906.98,-238605.82,12110.7,138463.67,-32722.74,1048.08,-44152.75,-31674.66,-75827.41
9920,9896.51,24739.8,35865.04,-26800.73,-238828.38,12173.24,138482.56,-32536.6,1042.33,-44471.96,-31494.27,-75966.23
9930,9870.93,24945.08,35763.6,-26763.61,-238781.56,12174.86,138567.87,-32810.33,1044.96,-44222.83,-31765.37,-75988.2
9940,9998.25,24870.18,35740.84,-26765.91,-238653.71,12178.73,138666.85,-32932.8,1053.98,-43964.78,-31878.82,-75843.6
9950,10105.99,24782.09,35918.8,-26954.06,-238605.43,12116.62,138560.63,-32723.79,1044.53,-44075.36,-31679.26,-75754.62
9960,9788.22,24917.3,36006.19,-26690.53,-238783.39,12131.32,138549.33,-32740.59,1053.97,-44081.57,-31686.62,-75768.19
9970,10027.28,24717.4,35768.81,-26733.27,-238774.86,12122.36,138417.19,-32497.01,1050.4,-44455.09,-31446.61,-75901.7
9980,9919.89,24933.79,35806.67,-26918.4,-239181.83,12240.36,138709.86,-32364.16,1038.37,-44489.67,-31325.78,-75815.45
9990,9861.53,24809.24,35827.43,-26892.44,-239050.85,12160.05,138536.53,-32326.41,1045.26,-44748.51,-31281.14,-76029.65
10000,9957.17,24649.52,35909.54,-26822.83,-239273.07,12166.14,138577.03,-32234.6,1039.45,-44836.5,-31195.15,-76031.65
10010,10098.41,24794.2,35789.21,-26911.74,-239126.91,12265.01,138606.89,-32316.1,1038.36,-44484.93,-31277.74,-75762.68
10020,9966.97,25097.47,35827.32,-26860.82,-238816.73,12078.68,138348.46,-32432.2,1041.88,-44358.65,-31390.32,-75748.98
10030,9955.0,24593.81,35870.2,-26925.18,-238938.09,12156.44,138610.13,-32491.14,1039.64,-44677.7,-31451.5,-76129.2
10040,9955.15,24867.45,35727.42,-26804.99,-239055.51,12155.24,138525.41,-32413.66,1045.27,-44629.83,-31368.39,-75998.22
10050,9962.42,24779.39,35798.21,-26802.15,-239160.95,12100.16,138609.05,-32484.24,1043.88,-44713.87,-31440.36,-76154.23
10060,10068.78,24847.51,35803.3,-26699.17,-238948.18,12135.69,138560.95,-32606.06,1048.36,-44231.11,-31557.7,-75788.81
10070,9784.89,24863.52,35835.11,-26745.57,-239359.34,12174.73,138779.51,-32312.36,1049.39,-44667.14,-31262.97,-75930.11
10080,9878.24,24890.86,35765.08,-26732.58,-239333.41,12136.52,138600.74,-32302.2,1047.01,-44794.57,-31255.19,-76049.76
10090,9999.16,25052.61,35689.3,-26937.27,-239194.72,12119.0,138638.52,-32293.1,1050.28,-44633.4,-31242.82,-75876.23
10100,9950.59,24938.2,35866.5,-26646.77,-239308.07,12174.84,138835.91,-32485.69,1052.45,-44188.8,-31433.24,-75622.04
10110,9795.42,25014.97,35905.99,-26880.19,-238916.94,12081.42,138490.57,-32515.83,1045.29,-44508.76,-31470.54,-75979.29
10120,9970.54,24804.37,35775.28,-26832.21,-239271.34,12080.9,138745.93,-32455.47,1045.47,-44726.52,-31410.0,-76136.52
10130,9830.78,24887.0,35779.53,-26781.1,-239690.55,12187.11,138910.72,-32101.97,1043.67,-44876.52,-31058.29,-75934.81
10140,9908.38,24740.75,35891.49,-26749.37,-239539.24,12194.58,138909.02,-32269.46,1040.33,-44644.4,-31229.13,-75873.53
10150,10058.28,24953.64,35882.35,-26815.55,-238852.58,12088.98,138563.56,-32504.37,1048.82,-44121.31,-31455.55,-75576.86
10160,9896.82,24863.5,35856.21,-26828.75,-239135.62,12155.53,138464.18,-32275.4,1040.45,-44728.13,-31234.95,-75963.08
10170,9938.06,24873.94,35829.63,-26787.34,-239136.06,12170.95,138595.31,-32342.2,1047.75,-44515.5,-31294.45,-75809.95
10180,9967.15,24610.47,35832.94,-26888.8,-238970.62,12164.0,138747.83,-32454.51,1044.42,-44537.03,-31410.1,-75947.13
10190,9700.91,24974.06,35783.51,-26760.71,-239388.99,12218.3,138725.54,-32194.23,1051.59,-44747.38,-31142.64,-75890.02
10200,9863.96,24836.02,35864.76,-26782.52,-239194.09,12097.2,138795.41,-32475.62,1047.64,-44519.26,-31427.98,-75947.24
10210,10083.63,24739.68,35785.16,-26824.54,-238789.78,12112.26,138790.98,-32746.11,1059.53,-44102.61,-31686.58,-75789.19
10220,9890.67,24739.59,35842.03,-26852.77,-239013.59,12128.52,138788.66,-32578.36,1050.63,-44476.88,-31527.73,-76004.61
10230,9804.03,24811.17,35890.47,-26886.15,-238857.97,12205.69,138807.83,-32673.7,1041.26,-44224.93,-31632.45,-75857.37
10240,9786.76,24888.3,35841.29,-26814.05,-238865.77,12184.66,138623.79,-32637.54,1048.09,-44355.01,-31589.45,-75944.47
10250,9983.32,24869.59,35831.15,-26698.39,-239215.85,12165.33,138886.78,-32531.92,1045.59,-44178.07,-31486.34,-75664.41
10260,9967.07,24822.39,35887.58,-26754.36,-239210.73,12198.14,138815.52,-32483.61,1049.63,-44274.4,-31433.97,-75708.37
10270,9909.78,24949.59,35841.71,-26793.12,-238901.26,12090.97,138566.02,-32617.71,1047.51,-44336.31,-31570.2,-75906.51
10280,9937.83,24984.05,35867.13,-26944.03,-238972.7,12167.76,138800.58,-32630.03,1044.14,-44159.37,-31585.9,-75745.27
10290,9858.99,24877.33,36018.15,-26791.27,-239006.43,12179.89,138634.24,-32542.42,1044.56,-44229.1,-31497.87,-75726.97
10300,10049.9,24660.29,35869.95,-26863.57,-239038.7,12090.14,138677.26,-32545.92,1046.23,-44554.71,-31499.7,-76054.41
10310,10002.3,24873.22,35864.34,-26807.17,-238854.11,12146.56,138573.33,-32530.4,1049.56,-44201.54,-31480.84,-75682.38
10320,9963.78,24948.14,35710.72,-26722.77,-238883.77,12198.79,138540.31,-32622.77,1046.08,-44244.8,-31576.69,-75821.49
10330,9911.94,24858.44,35926.3,-26895.13,-239123.66,12092.29,138446.62,-32363.27,1043.9,-44783.2,-31319.38,-76102.58
10340,9914.59,24834.0,35889.05,-26811.17,-238979.86,12153.42,138696.18,-32614.11,1050.84,-44303.79,-31563.27,-75867.06
10350,9917.48,24800.76,35745.91,-26831.88,-238904.45,12138.98,138713.03,-32842.94,1045.98,-44420.17,-31796.96,-76217.13
10360,10009.95,24793.07,35843.37,-26850.22,-238829.16,12139.45,138594.2,-32651.72,1043.95,-44299.35,-31607.77,-75907.11
10370,9915.88,24832.85,35834.42,-26756.2,-239040.64,12146.69,138786.82,-32660.1,1049.2,-44280.17,-31610.9,-75891.07
10380,9994.03,24694.3,35687.46,-26939.27,-238639.88,12200.28,138292.69,-32602.31,1047.55,-44710.39,-31554.77,-76265.16
10390,9934.84,24891.66,35889.3,-26864.16,-238603.38,12185.33,138830.58,-32994.14,1051.29,-43735.83,-31942.85,-75678.69
10400,9875.89,24949.2,35802.72,-26770.43,-238909.6,12202.17,138494.49,-32582.82,1054.86,-44355.55,-31527.96,-75883.51
10410,10002.11,24781.5,35737.66,-26847.53,-238732.81,12110.36,138518.47,-32623.47,1047.41,-44430.23,-31576.05,-76006.28
10420,10001.36,24622.48,35789.48,-26766.24,-239168.96,12192.2,138839.23,-32507.48,1046.29,-44490.44,-31461.19,-75951.63
10430,9843.72,24804.84,35822.7,-26855.36,-238926.0,12082.3,138511.84,-32419.8,1043.34,-44715.96,-31376.46,-76092.41
10440,9945.34,24772.57,35831.47,-26863.16,-239395.57,12148.36,138665.25,-32136.59,1037.72,-44895.74,-31098.87,-75994.61
10450,9903.67,24864.15,35818.91,-26806.41,-239562.15,12178.97,138808.18,-32194.68,1038.48,-44794.67,-31156.2,-75950.87
10460,9970.43,24789.86,35851.95,-26955.52,-239519.95,12245.94,138846.92,-32199.82,1045.19,-44770.38,-31154.63,-75925.01
10470,9862.89,24891.29,35899.12,-26921.31,-239284.4,12173.58,138719.39,-32383.69,1046.17,-44659.43,-31337.53,-75996.96
10480,9864.41,25042.82,35766.05,-26921.93,-239206.84,12108.19,138616.64,-32303.4,1041.84,-44730.65,-31261.56,-75992.21
10490,9984.21,24900.53,35841.24,-26930.53,-238745.11,12182.64,138507.94,-32523.64,1045.99,-44259.07,-31477.66,-75736.73
10500,9869.09,24725.63,35867.01,-26898.25,-238786.44,12128.84,138550.45,-32676.43,1038.6,-44543.67,-31637.84,-76181.5
10510,9802.63,24794.62,35772.36,-26873.09,-238645.39,12140.93,138381.15,-32544.09,1044.99,-44626.8,-31499.1,-76125.89
10520,9821.4,24559.61,35781.87,-26851.44,-239231.7,12156.22,138806.15,-32326.98,1048.38,-44957.89,-31278.6,-76236.5
10530,9808.72,25016.67,35726.41,-26882.89,-238812.15,12156.9,138473.54,-32558.23,1051.28,-44512.8,-31506.95,-76019.75
10540,10081.17,25073.41,35774.61,-26902.33,-239139.17,12111.69,138573.85,-32377.53,1041.4,-44426.77,-31336.12,-75762.89
10550,9802.8,24966.66,35765.43,-26805.11,-239550.01,12174.66,138672.26,-32081.8,1033.67,-44973.3,-31048.13,-76021.43
10560,9980.4,24980.88,35867.8,-26767.2,-239434.49,12129.41,138624.39,-32184.89,1034.69,-44618.81,-31150.2,-75769.01
10570,9761.52,24971.81,35873.97,-26765.32,-239319.49,12096.35,138717.25,-32339.21,1040.04,-44663.92,-31299.17,-75963.09
10580,9887.43,24887.89,35781.82,-26883.18,-239030.96,12119.73,138650.64,-32493.09,1034.84,-44586.64,-31458.25,-76044.9
10590,9909.6,24815.85,35932.54,-26893.05,-239034.52,12139.06,138577.46,-32549.8,1031.97,-44553.08,-31517.82,-76070.9
10600,9950.5,24813.42,35928.22,-26786.34,-239454.04,12079.4,138377.1,-32031.1,1029.55,-45091.74,-31001.55,-76093.29
10610,9892.09,25012.25,35685.12,-26888.02,-239406.23,12152.85,138599.29,-32220.87,1036.71,-44952.64,-31184.16,-76136.81
10620,9909.6,24708.86,35753.56,-26769.14,-239104.67,12152.68,138735.7,-32526.12,1036.19,-44613.41,-31489.93,-76103.34
10630,9822.56,24907.26,35789.22,-26943.52,-239165.01,12203.09,138552.09,-32287.85,1036.26,-44834.3,-31251.59,-76085.89
10640,9946.23,24971.87,35813.06,-26944.5,-238932.08,12167.61,138595.49,-32462.37,1033.58,-44382.31,-31428.79,-75811.1
10650,9854.1,25007.84,35758.79,-26916.2,-239166.68,12124.76,138497.61,-32203.87,1031.85,-44839.79,-31172.02,-76011.81
