GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
18410,9961.98,25051.1,35868.83,-27044.34,-240262.53,12080.86,138772.93,-31473.26,1018.45,-45571.18,-30454.81,-76025.99
18420,9933.53,24919.08,35869.91,-26974.65,-240135.99,12057.52,138812.72,-31634.37,1020.48,-45517.88,-30613.89,-76131.77
18430,9904.56,24852.33,36005.06,-26987.19,-240058.2,12135.3,138763.13,-31715.81,1018.76,-45385.01,-30697.05,-76082.05
18440,10079.45,24653.63,35867.38,-27126.56,-240287.0,12141.91,138754.33,-31522.8,1017.92,-45916.86,-30504.88,-76421.74
18450,9918.74,24865.42,35832.36,-27004.69,-239871.59,12099.83,138783.01,-31764.92,1027.89,-45376.92,-30737.02,-76113.94
18460,9879.18,24863.38,35768.65,-27089.35,-240069.9,12169.78,138841.83,-31725.5,1018.52,-45636.42,-30706.99,-76343.41
18470,9862.39,24685.33,35880.18,-27035.36,-239858.23,12075.48,138640.12,-31741.57,1021.11,-45750.08,-30720.46,-76470.54
18480,9904.63,24875.08,35694.4,-27107.59,-239786.42,12078.0,138729.26,-31750.58,1017.44,-45612.64,-30733.15,-76345.79
18490,9933.25,24638.47,35988.46,-26993.27,-240112.73,12197.46,138959.78,-31771.41,1021.65,-45388.6,-30749.76,-76138.36
18500,9821.98,24671.64,35875.1,-26982.29,-239721.58,12138.91,138720.26,-31850.54,1021.6,-45475.98,-30828.93,-76304.91
18510,9822.24,24813.98,35757.48,-27080.89,-239818.04,12167.48,138709.32,-31792.37,1019.43,-45628.42,-30772.93,-76401.35
18520,9910.21,24906.0,35807.71,-27102.06,-239751.72,12090.89,138478.99,-31702.05,1012.42,-45659.97,-30689.62,-76349.6
18530,9882.17,25083.94,35916.91,-27053.64,-239975.43,12118.66,138543.27,-31578.26,1010.6,-45484.12,-30567.65,-76051.77
18540,9915.33,24995.97,35730.59,-26993.62,-239993.42,12191.08,138667.8,-31643.33,1020.05,-45486.27,-30623.28,-76109.55
18550,9952.41,24726.13,35896.75,-27083.97,-239909.47,12157.66,138748.99,-31803.62,1019.91,-45511.49,-30783.71,-76295.2
18560,9898.25,24883.43,35878.18,-27060.84,-239929.34,12215.56,138687.66,-31748.87,1013.54,-45427.09,-30735.34,-76162.42
18570,9905.28,24700.62,35773.29,-27057.39,-239693.32,12107.38,138631.09,-31837.83,1018.3,-45633.05,-30819.53,-76452.58
18580,10006.19,24540.33,35745.96,-26993.34,-240015.89,12155.38,138975.09,-31786.91,1022.29,-45586.28,-30764.62,-76350.9
18590,9892.96,24792.14,35753.6,-27055.53,-239983.77,12129.47,138783.84,-31691.24,1014.71,-45687.3,-30676.53,-76363.83
18600,10034.89,24783.0,35775.54,-27012.85,-239918.24,12135.83,138583.64,-31688.93,1005.53,-45618.18,-30683.4,-76301.58
18610,10017.19,25034.58,35806.3,-27114.42,-239856.6,12130.97,138745.04,-31817.55,1016.15,-45236.94,-30801.4,-76038.34
18620,9876.82,24687.82,35853.09,-27105.62,-239943.16,12184.35,138596.5,-31581.31,1009.61,-45850.2,-30571.7,-76421.9
18630,9849.54,24862.61,35747.03,-27076.55,-239659.16,12186.37,138617.7,-31830.46,1014.44,-45472.45,-30816.02,-76288.47
18640,9913.5,24970.93,35820.06,-27168.75,-240053.33,12188.85,138604.67,-31535.12,1008.78,-45724.07,-30526.35,-76250.41
18650,9731.18,24899.39,35786.72,-27132.71,-240023.23,12213.34,138858.54,-31672.47,1012.33,-45666.77,-30660.15,-76326.92
18660,9972.36,24670.29,35905.08,-27077.64,-240091.34,12177.99,138687.3,-31532.09,1009.05,-45755.96,-30523.04,-76279.0
18670,9907.61,24870.05,35755.99,-27155.82,-239999.62,12081.5,138529.75,-31461.65,1014.08,-46010.54,-30447.56,-76458.1
18680,9894.25,24664.54,35851.34,-26955.27,-240162.72,12218.99,138756.08,-31580.97,1016.7,-45732.79,-30564.27,-76297.06
18690,9834.41,24912.06,35815.33,-26946.99,-240261.0,12137.3,138649.14,-31433.56,1011.71,-45859.75,-30421.85,-76281.6
18700,9739.49,24738.3,35829.17,-27121.3,-240230.64,12179.25,138836.55,-31383.67,1010.47,-46029.17,-30373.21,-76402.37
18710,9907.76,25036.01,35835.59,-27086.02,-240320.14,12143.15,138747.82,-31349.95,1011.23,-45735.83,-30338.72,-76074.55
18720,9962.35,24798.58,35912.97,-27100.01,-240388.42,12125.98,138741.91,-31293.64,1008.63,-45946.63,-30285.01,-76231.64
18730,9809.67,24898.49,35756.66,-27062.26,-239697.82,12127.26,138466.4,-31735.27,1008.91,-45701.61,-30726.36,-76427.96
18740,9790.03,24883.69,35854.53,-27036.6,-239627.73,12100.4,138434.15,-31760.69,1014.63,-45601.54,-30746.06,-76347.59
18750,9861.83,24712.77,35736.87,-26957.7,-240141.43,12081.35,138624.23,-31415.33,1014.23,-46082.07,-30401.09,-76483.17
18760,9835.88,24630.86,35840.19,-27006.35,-240304.9,12172.33,138803.81,-31451.33,1013.29,-46028.18,-30438.04,-76466.22
18770,9950.43,24905.68,35861.92,-27124.26,-240083.67,12170.75,138674.54,-31529.83,1003.67,-45644.61,-30526.16,-76170.77
18780,9914.01,24792.33,35890.28,-27031.95,-239894.76,12080.57,138467.36,-31576.48,1010.08,-45782.17,-30566.4,-76348.58
18790,9941.46,24786.03,35785.75,-27089.1,-239788.62,12086.45,138399.04,-31466.34,1014.16,-45878.97,-30452.18,-76331.16
18800,9816.56,24877.85,35865.53,-27059.58,-239893.43,12152.2,138506.25,-31501.08,1009.39,-45734.62,-30491.69,-76226.31
18810,9917.49,25014.25,35777.81,-27031.11,-239947.1,12164.96,138681.37,-31668.68,1011.38,-45422.32,-30657.3,-76079.62
18820,9974.51,24714.43,35832.88,-26997.34,-240357.42,12154.22,138707.44,-31306.24,1010.22,-45971.27,-30296.03,-76267.3
18830,9712.72,24945.32,35732.57,-27119.9,-239864.79,12142.75,138697.56,-31579.57,1008.81,-45753.76,-30570.77,-76324.52
18840,10035.62,24781.78,35772.48,-27091.92,-239847.66,12065.74,138706.57,-31505.36,1002.37,-45577.38,-30502.99,-76080.37
18850,9982.69,24738.63,35766.46,-27059.84,-240128.31,12194.71,138660.2,-31399.75,1006.57,-45845.46,-30393.18,-76238.64
18860,10007.38,24834.92,35888.45,-27151.91,-239963.17,12142.14,138591.89,-31605.74,1014.13,-45650.3,-30591.61,-76241.91
18870,9769.42,24947.71,35765.69,-27149.27,-239945.38,12115.41,138659.82,-31401.98,1007.99,-45836.61,-30393.99,-76230.6
18880,9851.68,24781.51,35832.22,-26926.1,-240056.67,12176.52,138644.88,-31424.31,1014.34,-45695.95,-30409.97,-76105.92
18890,9852.82,24904.13,35800.72,-27062.19,-240236.63,12200.33,138556.46,-31212.48,1014.48,-45984.36,-30198.0,-76182.36
18900,9990.07,24887.86,35848.02,-27060.48,-240365.05,12131.21,138797.34,-31310.72,1017.48,-45771.04,-30293.24,-76064.28
18910,9773.35,24786.38,35863.69,-26951.1,-240383.64,12139.88,138610.92,-31196.49,1014.51,-46160.51,-30181.98,-76342.49
18920,10080.81,24763.53,35763.53,-27059.57,-239981.16,12172.66,138676.33,-31343.69,1013.18,-45583.87,-30330.51,-75914.38
18930,9931.81,25001.43,35891.37,-27017.91,-240065.82,12129.7,138620.08,-31493.37,1009.79,-45509.34,-30483.58,-75992.92
18940,9878.04,25022.9,35795.86,-26991.79,-240157.47,12207.18,138784.26,-31464.66,1015.85,-45461.03,-30448.81,-75909.83
18950,9921.36,25007.79,35705.05,-27023.42,-240003.94,12164.31,138636.72,-31633.96,1015.19,-45592.13,-30618.77,-76210.89
18960,9867.83,24906.01,35895.34,-26972.35,-239976.78,12088.26,138534.4,-31436.73,1008.24,-45657.3,-30428.49,-76085.79
18970,9987.15,24816.74,35872.83,-27069.58,-240006.15,12053.4,138446.82,-31294.2,1006.27,-45898.78,-30287.94,-76186.72
18980,9905.37,24981.76,35845.01,-26964.26,-239892.76,12121.48,138629.06,-31616.61,1018.69,-45374.34,-30597.92,-75972.27
18990,9931.97,24619.6,35938.48,-27088.23,-240165.19,12170.01,138875.76,-31434.03,1004.66,-45717.59,-30429.36,-76146.95
19000,9952.33,24795.05,35728.06,-27229.73,-239544.2,12096.15,138613.57,-31752.88,1007.49,-45588.76,-30745.4,-76334.15
19010,9987.44,25031.74,35737.69,-27208.2,-240469.6,12126.23,138766.54,-31121.36,1008.11,-46028.16,-30113.25,-76141.41
19020,9958.76,24812.01,35840.36,-27046.12,-240146.79,12181.56,138731.64,-31490.44,1012.71,-45668.59,-30477.73,-76146.32
19030,9898.36,24774.1,35903.0,-27189.79,-240020.23,12135.64,138667.25,-31554.64,1002.58,-45831.66,-30552.06,-76383.72
19040,9974.22,24796.47,35878.08,-27046.01,-240136.72,12048.26,138866.95,-31648.51,1016.03,-45618.74,-30632.48,-76251.22
19050,10028.4,24726.23,35908.48,-27056.98,-239987.26,12163.89,138638.48,-31589.01,1015.56,-45578.75,-30573.45,-76152.2
19060,9880.34,24778.74,35756.95,-27033.4,-240237.61,12138.96,138983.46,-31520.01,1016.38,-45732.56,-30503.63,-76236.2
19070,9929.5,24902.65,35844.76,-27123.08,-240021.86,12145.0,138578.12,-31479.82,1011.62,-45744.92,-30468.2,-76213.12
19080,9925.87,24671.28,35833.92,-26842.58,-240261.51,12136.37,138746.02,-31454.59,1018.9,-45790.64,-30435.7,-76226.34
19090,9917.62,24822.48,35866.5,-27000.49,-240001.51,12132.34,138640.21,-31539.28,1017.3,-45622.86,-30521.98,-76144.84
19100,9960.93,24692.71,35811.25,-27017.82,-240280.9,12153.97,138898.37,-31466.83,1012.33,-45781.49,-30454.5,-76235.99
19110,9966.28,24862.87,35770.59,-27079.64,-240291.21,12168.02,138636.01,-31367.5,1008.58,-45967.08,-30358.92,-76326.0
19120,9900.28,24975.89,35930.56,-27015.95,-240406.95,12157.72,138633.4,-31271.95,1019.13,-45825.07,-30252.82,-76077.88
19130,9760.57,24735.51,35942.56,-27132.76,-240412.29,12246.89,138948.12,-31300.46,1006.6,-45911.41,-30293.86,-76205.26
19140,9881.91,24692.37,35879.3,-26989.18,-240634.73,12168.89,138843.02,-31085.96,1007.88,-46158.42,-30078.08,-76236.49
19150,9902.74,24959.04,35901.21,-27126.23,-240020.45,12104.22,138578.0,-31419.83,1009.39,-45701.46,-30410.44,-76111.9
19160,9934.25,24957.4,35808.57,-27047.4,-240554.69,12111.19,138796.88,-31154.28,1007.86,-45993.79,-30146.42,-76140.21
19170,9949.6,24817.07,35955.2,-27046.49,-240193.63,12135.73,138729.67,-31324.95,1007.74,-45652.85,-30317.21,-75970.06
19180,9884.85,24709.66,35929.31,-27086.37,-240045.9,12118.32,138575.31,-31415.16,1016.64,-45914.82,-30398.52,-76313.34
19190,9990.24,24791.33,35878.91,-27036.33,-240483.81,12144.58,138808.23,-31293.88,999.2,-45906.85,-30294.68,-76201.53
19200,10096.85,24780.32,35825.88,-27158.19,-240129.34,12200.2,138900.46,-31507.12,1007.14,-45483.82,-30499.98,-75983.79
19210,9831.96,24806.15,35856.99,-26924.3,-240145.86,12045.38,138592.74,-31329.2,1011.82,-45936.95,-30317.38,-76254.32
19220,9888.73,24879.54,35854.41,-27023.68,-240257.12,12155.12,138793.33,-31447.27,1018.67,-45709.67,-30428.6,-76138.27
19230,9900.84,24872.05,35780.01,-26953.02,-240070.53,12116.04,138667.64,-31450.48,1011.1,-45686.96,-30439.38,-76126.34
19240,9928.75,24836.21,35973.27,-27076.19,-240172.28,12172.91,138693.06,-31347.22,1012.37,-45644.27,-30334.85,-75979.12
19250,9781.43,24843.57,35815.56,-27125.76,-240064.52,12101.39,138682.13,-31529.25,1019.42,-45966.2,-30509.83,-76476.03
19260,9867.59,24659.1,35918.07,-27121.34,-239934.03,12068.93,138645.3,-31479.28,1019.43,-45896.39,-30459.85,-76356.24
19270,9860.15,24737.8,35893.78,-27115.33,-239982.5,12121.11,138881.99,-31519.22,1016.03,-45603.0,-30503.19,-76106.19
19280,9813.71,24873.66,35949.98,-27045.85,-240060.3,12118.89,138578.32,-31344.91,1011.1,-45771.61,-30333.81,-76105.41
19290,9827.41,24664.54,35805.33,-27049.07,-240056.77,12174.87,138629.18,-31428.68,1025.97,-46004.5,-30402.72,-76407.21
19300,10021.03,24630.61,35781.51,-27043.58,-240199.62,12067.13,138609.94,-31207.79,1018.68,-46132.98,-30189.11,-76322.1
19310,9832.68,24879.65,35833.43,-27030.22,-240146.86,12220.47,138814.38,-31414.11,1014.39,-45596.46,-30399.72,-75996.19
19320,9830.27,24850.05,35869.69,-27014.06,-239788.63,12124.68,138558.38,-31516.24,1016.02,-45569.63,-30500.22,-76069.85
19330,9872.63,24798.81,35743.67,-27016.2,-240066.58,12013.57,138609.14,-31423.99,1024.32,-46044.96,-30399.68,-76444.64
19340,9892.31,24962.78,35896.75,-27053.97,-239864.38,12085.43,138523.88,-31616.59,1020.95,-45557.21,-30595.64,-76152.85
19350,9906.2,24877.24,35880.38,-27179.83,-239984.46,12154.12,138600.28,-31264.48,1006.25,-45746.07,-30258.23,-76004.31
19360,9938.21,24795.67,35906.93,-27103.15,-239865.31,12156.57,138580.53,-31435.45,1005.05,-45590.56,-30430.41,-76020.96
19370,10001.6,24738.13,35787.29,-27025.12,-240218.77,12126.29,138742.01,-31238.18,1006.33,-45848.57,-30231.85,-76080.42
19380,10103.35,24795.56,35860.24,-27099.02,-239946.7,12083.46,138632.88,-31438.31,1001.98,-45570.22,-30436.33,-76006.55
19390,9826.16,24855.17,35953.16,-27082.27,-240654.34,12215.25,139052.42,-31199.92,1014.06,-45834.46,-30185.86,-76020.31
19400,10010.24,24660.15,35767.21,-27064.24,-240707.68,12099.43,138772.34,-31015.34,1006.5,-46462.54,-30008.84,-76471.38
19410,9826.1,24814.1,35893.26,-27111.76,-240219.56,12154.82,138765.06,-31238.61,1002.73,-45877.98,-30235.88,-76113.86
19420,10006.4,24962.17,35817.49,-27043.69,-240288.98,12102.59,138580.54,-31193.82,1005.36,-45863.48,-30188.46,-76051.93
19430,9899.05,24752.21,35901.29,-27053.87,-240331.47,12201.41,139087.44,-31470.56,1008.35,-45543.94,-30462.21,-76006.15
19440,9794.68,24973.59,35868.93,-27091.26,-240399.52,12092.96,138746.7,-31201.33,1008.49,-46013.93,-30192.83,-76206.76
19450,9987.27,24916.87,35963.43,-27094.71,-240164.03,12186.67,138737.73,-31457.4,1013.05,-45466.77,-30444.34,-75911.11
19460,9964.15,24852.45,35778.95,-27106.89,-239967.72,12066.51,138543.23,-31441.79,1008.02,-45869.33,-30433.77,-76303.1
19470,10037.1,24901.43,35778.35,-27157.65,-239950.47,12112.55,138676.5,-31517.89,1010.56,-45602.19,-30507.33,-76109.52
19480,9928.96,24818.91,35891.02,-27089.99,-239821.72,12131.84,138846.92,-31699.23,1013.15,-45294.06,-30686.09,-75980.15
19490,9977.32,24826.41,35843.31,-27095.88,-240250.79,12111.49,138869.24,-31369.92,1003.73,-45718.89,-30366.19,-76085.08
19500,9789.31,24771.63,35936.0,-27084.57,-240020.66,12074.53,138595.15,-31393.34,1009.3,-45938.61,-30384.04,-76322.65
19510,10069.94,24817.58,35734.99,-27114.5,-239971.83,12113.71,138746.51,-31434.51,1013.36,-45603.6,-30421.14,-76024.75
19520,9868.44,24723.37,35814.36,-27187.3,-239811.2,12107.2,138541.73,-31523.54,1009.13,-45943.39,-30514.4,-76457.79
19530,9881.51,24734.08,35873.68,-27031.73,-239836.29,12155.69,138703.65,-31552.25,1017.32,-45519.41,-30534.92,-76054.34
19540,10022.38,24814.81,35918.45,-27035.71,-240177.65,12163.57,138624.23,-31354.06,1012.0,-45669.92,-30342.07,-76011.98
19550,9826.63,24874.17,35907.8,-27117.76,-240283.65,12130.12,138845.75,-31362.58,1007.61,-45816.93,-30354.98,-76171.91
19560,9856.92,25077.37,35860.38,-27135.87,-239864.9,12107.05,138695.52,-31638.9,1016.34,-45403.52,-30622.56,-76026.08
19570,9879.2,24828.91,35921.28,-26989.01,-240016.25,12215.24,138740.0,-31752.35,1011.55,-45420.63,-30740.79,-76161.42
19580,9741.52,25012.8,35817.7,-27135.53,-239897.36,12110.95,138685.17,-31652.82,1010.06,-45664.76,-30642.76,-76307.52
19590,10007.16,24867.64,35880.47,-26951.49,-239881.81,12110.1,138625.99,-31704.24,1022.76,-45341.94,-30681.48,-76023.42
19600,9914.25,24847.22,35787.14,-27055.05,-239892.89,12114.23,138725.5,-31633.74,1013.44,-45559.6,-30620.3,-76179.9
19610,9865.95,24828.13,35941.6,-27078.17,-239946.56,12099.13,138599.02,-31643.97,1015.89,-45690.89,-30628.08,-76318.97
19620,9894.33,24882.88,35734.16,-27025.83,-240443.25,12143.97,138931.02,-31413.31,1018.68,-45882.73,-30394.63,-76277.36
19630,9975.19,24792.78,35913.78,-27050.99,-239865.15,12151.48,138647.32,-31686.06,1012.51,-45435.59,-30673.55,-76109.14
19640,9924.38,24904.13,35833.5,-27115.94,-239623.44,12095.82,138632.5,-31802.76,1008.55,-45349.04,-30794.21,-76143.25
19650,9956.04,24768.34,35744.06,-27038.37,-239647.11,12095.64,138536.9,-31758.62,1008.99,-45584.5,-30749.63,-76334.13
19660,9963.25,24866.5,35841.66,-27022.76,-239352.03,12179.91,138380.34,-31887.5,1012.67,-45143.13,-30874.83,-76017.96
19670,9924.03,24741.66,35906.14,-27154.78,-239889.99,12078.23,138823.33,-31679.0,1006.45,-45571.38,-30672.55,-76243.93
19680,9842.62,24775.02,35878.75,-27021.99,-239821.37,12165.74,138664.25,-31662.9,1013.74,-45516.97,-30649.16,-76166.13
19690,9872.22,24772.27,35868.4,-27066.53,-239942.4,12146.49,138631.89,-31443.61,1009.18,-45717.65,-30434.43,-76152.09
19700,10083.52,24921.18,35865.87,-27006.73,-239967.47,12071.61,138496.08,-31366.87,1012.85,-45535.95,-30354.02,-75889.96
19710,9792.15,24595.31,35765.2,-27038.2,-239430.03,12083.22,138418.87,-31885.92,1012.08,-45813.48,-30873.85,-76687.33
19720,9820.56,24962.27,35758.57,-27022.2,-239888.29,12143.46,138709.66,-31679.03,1014.58,-45515.97,-30664.45,-76180.42
19730,9762.95,24679.97,35853.66,-27172.04,-239580.13,12236.69,138850.25,-31895.26,1010.51,-45368.65,-30884.75,-76253.41
19740,9922.99,24703.58,35823.91,-26918.34,-239758.25,12192.6,138836.37,-32005.52,1016.47,-45197.14,-30989.05,-76186.19
19750,9884.09,24701.62,35787.56,-27001.38,-239768.75,12142.46,138812.92,-31875.35,1014.14,-45441.48,-30861.21,-76302.69
19760,9873.08,24752.86,35709.54,-27099.3,-239333.74,12167.52,138733.73,-32139.27,1011.48,-45196.3,-31127.79,-76324.09
19770,9908.52,24895.12,35831.65,-27047.28,-239368.18,12279.96,138603.17,-32021.67,1016.36,-44897.05,-31005.31,-75902.37
19780,9932.94,24694.71,35870.41,-27093.2,-239782.7,12243.69,138772.64,-31766.03,1008.26,-45361.5,-30757.77,-76119.27
19790,10060.77,24772.99,35797.68,-27190.39,-239420.5,12139.41,138625.22,-31930.07,1006.1,-45214.83,-30923.97,-76138.8
19800,9905.73,25067.06,35768.42,-27095.96,-239556.92,12196.45,138443.85,-31755.32,1011.01,-45271.36,-30744.32,-76015.67
19810,9981.93,24741.64,35717.16,-27087.36,-239642.07,12261.74,138762.11,-31928.67,1011.94,-45264.86,-30916.73,-76181.59
19820,9972.68,24880.56,35841.64,-27157.24,-239823.56,12217.89,138598.78,-31543.96,1008.11,-45469.24,-30535.85,-76005.09
19830,9892.61,24888.63,35798.51,-27019.86,-240041.44,12177.56,138541.26,-31461.88,1010.03,-45762.72,-30451.85,-76214.57
19840,9762.02,24658.07,35938.13,-27202.13,-240023.21,12160.57,138682.71,-31473.66,1007.68,-46023.83,-30465.98,-76489.81
19850,9982.92,24685.39,35797.0,-27036.02,-239909.65,12200.09,138747.46,-31672.97,1011.32,-45532.81,-30661.65,-76194.46
19860,9916.4,24704.49,35806.92,-26999.94,-240164.96,12134.27,138652.59,-31422.14,1002.95,-45950.22,-30419.2,-76369.42
19870,9724.69,24751.66,35813.7,-27139.03,-239944.06,12194.96,138657.0,-31516.13,1004.67,-45941.09,-30511.47,-76452.56
19880,10032.21,24627.85,35886.62,-27064.87,-239814.72,12175.1,138400.45,-31518.7,1011.24,-45757.37,-30507.47,-76264.83
19890,9888.85,25006.24,35749.49,-27084.13,-240087.02,12145.09,138623.31,-31496.34,1006.2,-45758.18,-30490.14,-76248.32
19900,9897.64,24895.45,35980.02,-27091.92,-239777.35,12125.7,138513.42,-31532.47,1008.27,-45457.04,-30524.2,-75981.24
19910,9925.67,24764.55,35889.85,-27124.59,-239583.59,12088.64,138344.4,-31536.34,1008.07,-45695.08,-30528.27,-76223.35
19920,9969.18,24736.25,35894.91,-27107.5,-239893.85,12192.71,138520.18,-31459.07,1004.44,-45688.12,-30454.62,-76142.74
19930,10027.65,24883.34,35867.36,-27119.48,-239694.0,12158.62,138635.89,-31624.85,1000.39,-45240.62,-30624.46,-75865.08
19940,9895.83,24964.74,35828.55,-27106.89,-239480.25,12171.53,138534.62,-31847.84,1012.33,-45191.87,-30835.51,-76027.38
19950,9875.28,24682.83,35870.77,-27047.59,-239984.01,12125.83,138714.03,-31566.31,1003.48,-45762.87,-30562.83,-76325.7
19960,9973.75,25010.79,35899.16,-27080.02,-239370.93,12141.87,138459.91,-31843.36,1005.39,-44965.47,-30837.96,-75803.43
19970,9944.69,24868.88,35855.99,-27071.22,-239496.65,12176.64,138529.37,-31806.17,1010.98,-45192.29,-30795.19,-75987.48
19980,9921.57,25064.39,35794.68,-26992.83,-239619.75,12097.04,138425.73,-31654.7,998.28,-45309.17,-30656.43,-75965.6
19990,9943.26,24733.15,35754.85,-27107.64,-239655.69,12091.8,138608.08,-31739.02,1002.41,-45632.18,-30736.61,-76368.79
20000,9907.24,24786.85,35860.38,-27031.38,-239625.04,12098.89,138344.35,-31512.93,1012.35,-45658.71,-30500.57,-76159.28

Ligand Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
2000,94.22,244.48,209.18,-9.22,-37.57,95.54,119.64,-81.44,24.23,716.25,-57.21,659.04
2010,87.07,240.65,205.62,-13.35,-37.04,93.44,115.95,-80.02,24.32,692.33,-55.69,636.64
2020,77.38,248.83,205.85,-19.67,-39.12,98.55,119.69,-79.38,24.3,691.51,-55.08,636.42
2030,85.64,244.24,203.62,-15.05,-39.85,96.12,119.72,-78.32,24.14,694.45,-54.18,640.27
2040,98.89,247.41,211.48,-16.04,-41.38,98.28,120.29,-78.19,24.05,718.94,-54.14,664.79
2050,86.67,249.16,202.26,-26.06,-43.53,93.18,122.8,-79.38,24.27,684.48,-55.11,629.36
2060,86.73,219.84,209.26,-16.89,-42.29,103.02,121.07,-79.16,24.2,680.74,-54.96,625.78
2070,77.5,233.56,206.84,-17.76,-43.07,94.3,120.37,-78.64,24.52,671.73,-54.12,617.61
2080,77.88,241.69,206.85,-11.72,-38.69,99.42,117.13,-77.78,24.39,692.57,-53.39,639.18
2090,86.21,246.12,207.42,-5.69,-43.51,100.05,124.44,-79.92,24.32,715.04,-55.6,659.44
2100,84.86,250.85,211.45,-23.7,-44.65,97.53,123.55,-79.67,24.27,699.89,-55.41,644.48
2110,81.22,231.04,215.3,-10.25,-43.16,100.41,118.33,-76.51,24.44,692.91,-52.07,640.84
2120,93.46,238.26,210.54,-19.19,-40.15,93.77,117.57,-79.01,24.74,694.25,-54.27,639.98
2130,79.46,234.61,205.59,-14.21,-42.5,98.04,117.58,-76.77,24.73,678.57,-52.04,626.53
2140,76.0,214.92,209.82,-18.56,-40.41,96.05,113.04,-76.37,24.58,650.87,-51.79,599.08
2150,78.98,253.25,209.8,-11.93,-39.32,96.5,116.04,-78.65,24.42,703.32,-54.22,649.1
2160,75.97,235.33,200.45,-7.84,-38.07,94.58,110.78,-75.96,24.38,671.2,-51.58,619.62
2170,88.04,234.7,208.98,-13.28,-38.69,94.8,116.86,-78.16,24.3,691.42,-53.87,637.55
2180,84.63,227.85,206.55,-9.56,-41.06,102.2,114.55,-75.16,24.82,685.17,-50.33,634.84
2190,92.05,258.22,210.85,-15.8,-40.15,97.45,110.69,-73.48,24.58,713.31,-48.9,664.42
2200,90.29,230.2,214.42,-14.36,-39.67,95.18,116.45,-77.46,24.57,692.5,-52.88,639.62
2210,78.93,224.42,216.92,-12.64,-40.1,98.3,114.24,-75.56,24.33,680.07,-51.23,628.84
2220,90.07,242.84,211.55,-16.0,-44.26,89.89,116.31,-74.8,24.6,690.4,-50.2,640.2
2230,94.74,240.01,210.54,-14.98,-41.34,97.4,114.93,-75.14,24.7,701.3,-50.44,650.86
2240,91.55,241.25,206.8,-19.29,-42.68,92.62,112.46,-74.21,24.54,682.7,-49.67,633.03
2250,90.35,235.92,210.03,-17.04,-45.25,95.07,120.52,-76.1,24.47,689.61,-51.63,637.98
2260,93.98,233.84,211.6,-21.19,-40.31,96.45,117.89,-77.98,24.5,692.27,-53.48,638.8
2270,86.82,233.41,208.07,-14.12,-42.71,94.65,117.51,-76.52,24.56,683.64,-51.96,631.68
2280,71.66,250.56,209.62,-12.18,-42.84,100.77,113.96,-72.81,24.5,691.55,-48.31,643.24
2290,77.78,244.05,215.64,-15.02,-42.4,97.31,115.35,-76.88,24.61,692.7,-52.28,640.43
2300,92.32,238.24,206.63,-13.09,-40.8,90.3,113.32,-75.12,24.54,686.92,-50.58,636.34
2310,89.84,233.94,201.69,-9.69,-43.99,96.43,118.54,-76.73,24.55,686.76,-52.18,634.58
2320,93.82,251.05,206.58,-13.17,-41.19,97.95,112.31,-75.02,24.54,707.34,-50.48,656.86
2330,91.17,248.44,208.08,-10.27,-40.98,97.43,113.95,-75.38,24.5,707.82,-50.88,656.94
2340,88.58,228.14,208.25,-13.22,-45.15,92.91,118.12,-74.42,24.3,677.64,-50.12,627.52
2350,88.54,229.93,221.0,-12.51,-39.92,98.38,116.5,-76.13,24.45,701.92,-51.68,650.24
2360,91.59,234.77,200.83,-17.89,-39.44,91.96,112.15,-75.45,24.51,673.98,-50.94,623.04
2370,92.1,233.25,212.01,-8.03,-39.51,100.3,116.77,-79.45,24.63,706.89,-54.82,652.07
2380,87.77,246.15,205.52,-6.04,-42.07,96.87,113.33,-74.69,24.59,701.54,-50.1,651.44
2390,88.09,239.85,204.49,1.21,-40.11,100.35,116.11,-78.55,24.59,709.98,-53.96,656.02
2400,105.39,243.88,217.05,-3.62,-43.25,95.14,119.75,-77.74,24.26,734.33,-53.49,680.84
2410,88.75,249.94,209.75,-19.22,-39.61,97.56,111.17,-74.25,24.66,698.34,-49.59,648.74
2420,99.28,243.03,213.41,-20.87,-42.88,90.36,120.3,-78.95,24.37,702.61,-54.59,648.02
2430,80.39,248.13,202.37,-4.66,-41.4,96.63,120.18,-80.08,24.55,701.64,-55.53,646.11
2440,91.31,225.31,206.73,-24.46,-42.33,95.9,117.57,-77.07,24.67,670.02,-52.4,617.62
2450,100.26,266.24,205.85,-18.68,-40.46,94.78,114.89,-76.84,24.6,722.88,-52.24,670.64
2460,90.85,221.82,205.9,-3.1,-40.42,97.99,115.82,-77.83,24.69,688.87,-53.13,635.73
2470,85.79,232.07,197.46,-8.46,-44.38,99.42,116.02,-72.76,24.41,677.91,-48.34,629.57
2480,78.86,245.22,206.52,-15.96,-42.82,103.27,120.61,-76.22,24.28,695.7,-51.94,643.75
2490,85.25,248.99,209.02,-11.88,-42.9,93.7,118.26,-78.44,24.53,700.45,-53.91,646.54
